	iflood_Time	NOAA_time	NOAA_U_WASD2	NOAA_V_WASD2	iflood_U_WASD2	iflood_V_WASD2	iflood_mag_WASD2	NOAA_mag_WASD2	NOAA_U_BISM2	NOAA_V_BISM2	iflood_U_BISM2	iflood_V_BISM2	iflood_mag_BISM2	NOAA_mag_BISM2	NOAA_U_BLTM2	NOAA_V_BLTM2	iflood_U_BLTM2	iflood_V_BLTM2	iflood_mag_BLTM2	NOAA_mag_BLTM2	NOAA_U_SLIM2	NOAA_V_SLIM2	iflood_U_SLIM2	iflood_V_SLIM2	iflood_mag_SLIM2	NOAA_mag_SLIM2	NOAA_U_KPTV2	NOAA_V_KPTV2	iflood_U_KPTV2	iflood_V_KPTV2	iflood_mag_KPTV2	NOAA_mag_KPTV2	NOAA_U_CBBV2	NOAA_V_CBBV2	iflood_U_CBBV2	iflood_V_CBBV2	iflood_mag_CBBV2	NOAA_mag_CBBV2
36	2018-10-04 19:00:00				0.02363074584429838	-0.9997207549365185	0.6566485855859671				0.6386517636513823	-0.7694958900377433	1.301234198600966				0.7537882691793029	-0.6571173755484407	2.2078110337428627				0.03146875735730818	-0.9995047360119844	1.6705953265037643				0.7258964696693105	-0.687803980303714	1.4136716924212158				0.38160025287353244	-0.9243274565903883	1.0971849852226339	
37	2018-10-04 20:00:00				0.14610242617688018	-0.9892694683781712	0.7512508153500382				0.5697934312935283	-0.8217879566255197	1.3562895318845658				0.6671246591957571	-0.7449460981124371	2.0949408488135353				0.014713968924086466	-0.9998917436995374	1.6800767850972478				0.6413960383270054	-0.7672099595406869	0.7096927258816753				-0.35705545837382896	-0.9340831866838494	0.6096625084557327	
38	2018-10-04 21:00:00				0.2418155654704114	-0.9703222311666496	0.8570977600503569				0.5023181269519436	-0.8646828894661275	1.4241089111411613				0.5576330398164226	-0.8300875814666161	1.9742299549941014				-0.0018561446142133819	-0.9999982773621018	1.6905588123206792				-0.7053382972119996	-0.7088708531785439	0.16437866108828597				-0.9895163728830874	-0.14442073187842105	0.8632685565182932	
39	2018-10-04 22:00:00				0.31665625151540094	-0.9485403620174606	1.008143336669523				0.43767652575927685	-0.8991325034717013	1.5083533426535551				0.42644572642651124	-0.9045131521501306	1.9025324748560115				-0.018230397843701014	-0.9998338124880857	1.706750115755197				-0.9107796835685307	0.41289268339219454	0.7545440206652244				-0.9777001917059818	0.2100055597789895	1.524916321534642	
40	2018-10-04 23:00:00				-0.13479140656719268	-0.9908739963868453	0.7478969175215692				0.16219806274483303	-0.986758221876982	2.351934134873953				0.26483378850238637	-0.9642940757193695	1.4404069598413898				-0.20577135002779667	-0.9786000978478073	1.4238179502171833				-0.914723876794447	0.40407948379265357	0.9993919377436652				-0.9388738533292406	0.34426136514965455	1.8061221974464243	
41	2018-10-05 00:00:00				-0.6429858124582055	-0.7658780875423068	0.7746207899142019				-0.207288155776159	-0.9782799295063345	2.1895371382922053				-0.01917722551863741	-0.9998161001011171	1.0632898879028685				-0.44545483678265824	-0.8953044110172447	1.213373681210508				-0.9170745597692386	0.39871575316766367	1.244350415398229				-0.8994618478387597	0.43699929551714845	2.1130108380546924	
42	2018-10-05 01:00:00				-0.8951936144305795	-0.4456774536396419	1.0414022801011553				-0.5489840344593389	-0.8358328361034564	2.348700444758564				-0.4508905585204917	-0.8925792425533315	0.8700729737994076				-0.697818856033796	-0.7162742799819661	1.132311407133619				-0.9186346101562667	0.39510815357702234	1.4893888957299988				-0.8643378585409323	0.5029115889427045	2.435927098986712	
43	2018-10-05 02:00:00				-0.9441326928704032	-0.32956555987129593	0.9428761926499601				-0.692590082338966	-0.7213313925275289	2.1400969683169384				-0.544366785141765	-0.8388473062687986	0.7095932442671067				-0.7791534413184572	-0.6268332432805439	1.9701416027919387				-0.9398203660141161	0.3416689620452708	2.002151677006473				-0.9176970294751859	0.3972809611501913	2.64042677721833	
44	2018-10-05 03:00:00				-0.9823915081603191	-0.1868339495233505	0.868703238699749				-0.830326448337088	-0.5572773000866957	2.0173473267708997				-0.6698223128718972	-0.7425214267473649	0.5666671721827093				-0.8557760125200119	-0.5173465148189834	1.8872624931891653				-0.9508885126249803	0.30953357904733514	2.5189335415230216				-0.9528447523761799	0.3034581978941686	2.876459153146423	
45	2018-10-05 04:00:00				-0.9997972550224686	-0.020135760465823042	0.8186078968796598				-0.9356428253912309	-0.35294830116309467	1.9964220001568846				-0.826086314221942	-0.5635436109612166	0.4498344556645964				-0.9208115329913127	-0.39000784698540186	1.8408424180933798				-0.9575842605412588	0.28815340352605695	3.0377328685997833				-0.9750220248612137	0.22210819668697232	3.1369369073845936	
